Year,ProjID,Lifestage,CPUE,Watershed,Salinity,PSU
2010,B90,Total,3.602922078,Cooper,CooperRaw,24.99128544
2011,B90,Total,10.08766234,Cooper,CooperRaw,26.63120313
2012,B90,Total,3.997496684,Cooper,CooperRaw,26.40130344
2013,B90,Total,2.170138889,Cooper,CooperRaw,24.41760284
2014,B90,Total,1.6875,Cooper,CooperRaw,24.97953207
2015,B90,Total,3.180952381,Cooper,CooperRaw,23.6879545
2016,B90,Total,9.818181818,Cooper,CooperRaw,23.98347561
2017,B90,Total,8.415719697,Cooper,CooperRaw,24.69091052
1988,B90,Juvenile,2.549273845,Cooper,CooperCSI12,-0.875695346
1989,B90,Juvenile,5.321034207,Cooper,CooperCSI12,-1.736732235
1990,B90,Juvenile,3.280631088,Cooper,CooperCSI12,-0.515155257
1991,B90,Juvenile,3.035089485,Cooper,CooperCSI12,0.158258837
1992,B90,Juvenile,3.192385103,Cooper,CooperCSI12,-0.044358668
1993,B90,Juvenile,2.463647285,Cooper,CooperCSI12,1.524214578
1994,B90,Juvenile,4.659624046,Cooper,CooperCSI12,-1.709021771
1995,B90,Juvenile,1.754516024,Cooper,CooperCSI12,0.656522869
1996,B90,Juvenile,5.427508825,Cooper,CooperCSI12,1.150654236
1997,B90,Juvenile,3.895550336,Cooper,CooperCSI12,0.539027383
1998,B90,Juvenile,0.635371066,Cooper,CooperCSI12,2.331157354
1999,B90,Juvenile,1.435715649,Cooper,CooperCSI12,0.355795763
2000,B90,Juvenile,0.651675003,Cooper,CooperCSI12,0.94729876
2001,B90,Juvenile,4.881045129,Cooper,CooperCSI12,0.079124293
2002,B90,Juvenile,0.327685458,Cooper,CooperCSI12,-1.275163856
2003,B90,Juvenile,0.375,Cooper,CooperCSI12,0.951234357
2004,B90,Juvenile,4.130611935,Cooper,CooperCSI12,0.543647934
2005,B90,Juvenile,6.103115083,Cooper,CooperCSI12,0.081683414
2006,B90,Juvenile,7.45158836,Cooper,CooperCSI12,0.559857976
2007,B90,Juvenile,3.803229663,Cooper,CooperCSI12,-0.43700579
2008,B90,Juvenile,3.488908281,Cooper,CooperCSI12,-1.56107487
2009,B90,Juvenile,0.285714286,Cooper,CooperCSI12,-0.537652284
2010,B90,Juvenile,0.368506494,Cooper,CooperCSI12,-0.122865327
2011,B90,Juvenile,1.071428571,Cooper,CooperCSI12,-0.678040463
2012,B90,Juvenile,1.339423075,Cooper,CooperCSI12,-1.50616177
2013,B90,Juvenile,1.09375,Cooper,CooperCSI12,-0.502552322
2014,B90,Juvenile,0.364583333,Cooper,CooperCSI12,0.224467684
2015,B90,Juvenile,1.020833333,Cooper,CooperCSI12,0.245151072
2016,B90,Juvenile,1.056818182,Cooper,CooperCSI12,1.117238797
2017,B90,Juvenile,1.03125,Cooper,CooperCSI12,0.003450029
1988,B90,Subadult,5.961952473,Cooper,CooperCSI12,-0.875695346
1989,B90,Subadult,3.679890384,Cooper,CooperCSI12,-1.736732235
1990,B90,Subadult,2.523694062,Cooper,CooperCSI12,-0.515155257
1991,B90,Subadult,3.181346248,Cooper,CooperCSI12,0.158258837
1992,B90,Subadult,8.208187838,Cooper,CooperCSI12,-0.044358668
1993,B90,Subadult,4.515128384,Cooper,CooperCSI12,1.524214578
1994,B90,Subadult,7.508564095,Cooper,CooperCSI12,-1.709021771
1995,B90,Subadult,2.508236219,Cooper,CooperCSI12,0.656522869
1996,B90,Subadult,8.51979607,Cooper,CooperCSI12,1.150654236
1997,B90,Subadult,4.411453686,Cooper,CooperCSI12,0.539027383
1998,B90,Subadult,1.390833543,Cooper,CooperCSI12,2.331157354
1999,B90,Subadult,3.132581048,Cooper,CooperCSI12,0.355795763
2000,B90,Subadult,3.363623467,Cooper,CooperCSI12,0.94729876
2001,B90,Subadult,8.907989704,Cooper,CooperCSI12,0.079124293
2002,B90,Subadult,1.277158,Cooper,CooperCSI12,-1.275163856
2003,B90,Subadult,1.770833333,Cooper,CooperCSI12,0.951234357
2004,B90,Subadult,11.38067721,Cooper,CooperCSI12,0.543647934
2005,B90,Subadult,6.407519917,Cooper,CooperCSI12,0.081683414
2006,B90,Subadult,5.684793803,Cooper,CooperCSI12,0.559857976
2007,B90,Subadult,4.346304345,Cooper,CooperCSI12,-0.43700579
2008,B90,Subadult,3.927170979,Cooper,CooperCSI12,-1.56107487
2009,B90,Subadult,0.876984127,Cooper,CooperCSI12,-0.537652284
2010,B90,Subadult,1.364754708,Cooper,CooperCSI12,-0.122865327
2011,B90,Subadult,4.854737792,Cooper,CooperCSI12,-0.678040463
2012,B90,Subadult,1.839323613,Cooper,CooperCSI12,-1.50616177
2013,B90,Subadult,0.8125,Cooper,CooperCSI12,-0.502552322
2014,B90,Subadult,0.614583333,Cooper,CooperCSI12,0.224467684
2015,B90,Subadult,0.650892857,Cooper,CooperCSI12,0.245151072
2016,B90,Subadult,2.227272727,Cooper,CooperCSI12,1.117238797
2017,B90,Subadult,2.645833333,Cooper,CooperCSI12,0.003450029
1988,B90,Adult,3.995690319,Cooper,CooperCSI12,-0.875695346
1989,B90,Adult,2.887446624,Cooper,CooperCSI12,-1.736732235
1990,B90,Adult,1.989685504,Cooper,CooperCSI12,-0.515155257
1991,B90,Adult,1.656443111,Cooper,CooperCSI12,0.158258837
1992,B90,Adult,8.692348043,Cooper,CooperCSI12,-0.044358668
1993,B90,Adult,1.739100039,Cooper,CooperCSI12,1.524214578
1994,B90,Adult,3.242070921,Cooper,CooperCSI12,-1.709021771
1995,B90,Adult,1.410730829,Cooper,CooperCSI12,0.656522869
1996,B90,Adult,6.337436666,Cooper,CooperCSI12,1.150654236
1997,B90,Adult,1.606427524,Cooper,CooperCSI12,0.539027383
1998,B90,Adult,0.871695777,Cooper,CooperCSI12,2.331157354
1999,B90,Adult,1.508673914,Cooper,CooperCSI12,0.355795763
2000,B90,Adult,4.313552805,Cooper,CooperCSI12,0.94729876
2001,B90,Adult,13.17016945,Cooper,CooperCSI12,0.079124293
2002,B90,Adult,0.691417647,Cooper,CooperCSI12,-1.275163856
2003,B90,Adult,3.993055556,Cooper,CooperCSI12,0.951234357
2004,B90,Adult,4.245655651,Cooper,CooperCSI12,0.543647934
2005,B90,Adult,1.435198408,Cooper,CooperCSI12,0.081683414
2006,B90,Adult,1.962102686,Cooper,CooperCSI12,0.559857976
2007,B90,Adult,1.442479688,Cooper,CooperCSI12,-0.43700579
2008,B90,Adult,2.615170615,Cooper,CooperCSI12,-1.56107487
2009,B90,Adult,0.698412698,Cooper,CooperCSI12,-0.537652284
2010,B90,Adult,1.869660877,Cooper,CooperCSI12,-0.122865327
2011,B90,Adult,4.161495974,Cooper,CooperCSI12,-0.678040463
2012,B90,Adult,0.81875,Cooper,CooperCSI12,-1.50616177
2013,B90,Adult,0.263888889,Cooper,CooperCSI12,-0.502552322
2014,B90,Adult,0.708333333,Cooper,CooperCSI12,0.224467684
2015,B90,Adult,1.49047619,Cooper,CooperCSI12,0.245151072
2016,B90,Adult,5.965909091,Cooper,CooperCSI12,1.117238797
2017,B90,Adult,3.634469698,Cooper,CooperCSI12,0.003450029
1988,B90,ImmatureFemale,4.875822122,Cooper,CooperCSI12,-0.875695346
1989,B90,ImmatureFemale,5.390346296,Cooper,CooperCSI12,-1.736732235
1990,B90,ImmatureFemale,3.230790161,Cooper,CooperCSI12,-0.515155257
1991,B90,ImmatureFemale,3.415655995,Cooper,CooperCSI12,0.158258837
1992,B90,ImmatureFemale,6.739848337,Cooper,CooperCSI12,-0.044358668
1993,B90,ImmatureFemale,4.049144706,Cooper,CooperCSI12,1.524214578
1994,B90,ImmatureFemale,6.908767503,Cooper,CooperCSI12,-1.709021771
1995,B90,ImmatureFemale,2.288990198,Cooper,CooperCSI12,0.656522869
1996,B90,ImmatureFemale,7.001557999,Cooper,CooperCSI12,1.150654236
1997,B90,ImmatureFemale,4.821132159,Cooper,CooperCSI12,0.539027383
1998,B90,ImmatureFemale,1.099375257,Cooper,CooperCSI12,2.331157354
1999,B90,ImmatureFemale,2.68714695,Cooper,CooperCSI12,0.355795763
2000,B90,ImmatureFemale,2.521130461,Cooper,CooperCSI12,0.94729876
2001,B90,ImmatureFemale,8.715683313,Cooper,CooperCSI12,0.079124293
2002,B90,ImmatureFemale,1.060842974,Cooper,CooperCSI12,-1.275163856
2003,B90,ImmatureFemale,1.541666667,Cooper,CooperCSI12,0.951234357
2004,B90,ImmatureFemale,2.80916807,Cooper,CooperCSI12,0.543647934
2005,B90,ImmatureFemale,7.169404762,Cooper,CooperCSI12,0.081683414
2006,B90,ImmatureFemale,7.546071795,Cooper,CooperCSI12,0.559857976
2007,B90,ImmatureFemale,4.150455367,Cooper,CooperCSI12,-0.43700579
2008,B90,ImmatureFemale,4.504485125,Cooper,CooperCSI12,-1.56107487
2009,B90,ImmatureFemale,0.694444444,Cooper,CooperCSI12,-0.537652284
2010,B90,ImmatureFemale,0.937301587,Cooper,CooperCSI12,-0.122865327
2011,B90,ImmatureFemale,2.717412217,Cooper,CooperCSI12,-0.678040463
2012,B90,ImmatureFemale,1.583279655,Cooper,CooperCSI12,-1.50616177
2013,B90,ImmatureFemale,1.236111111,Cooper,CooperCSI12,-0.502552322
2014,B90,ImmatureFemale,0.268849206,Cooper,CooperCSI12,0.224467684
2015,B90,ImmatureFemale,0.966071429,Cooper,CooperCSI12,0.245151072
2016,B90,ImmatureFemale,1.75,Cooper,CooperCSI12,1.117238797
2017,B90,ImmatureFemale,1.722222222,Cooper,CooperCSI12,0.003450029
1988,B90,MatureFemale,3.540600869,Cooper,CooperCSI12,-0.875695346
1989,B90,MatureFemale,2.677861817,Cooper,CooperCSI12,-1.736732235
1990,B90,MatureFemale,1.073221904,Cooper,CooperCSI12,-0.515155257
1991,B90,MatureFemale,1.190601734,Cooper,CooperCSI12,0.158258837
1992,B90,MatureFemale,8.198996989,Cooper,CooperCSI12,-0.044358668
1993,B90,MatureFemale,1.44632581,Cooper,CooperCSI12,1.524214578
1994,B90,MatureFemale,2.437795397,Cooper,CooperCSI12,-1.709021771
1995,B90,MatureFemale,1.003451475,Cooper,CooperCSI12,0.656522869
1996,B90,MatureFemale,6.490793766,Cooper,CooperCSI12,1.150654236
1997,B90,MatureFemale,1.304990127,Cooper,CooperCSI12,0.539027383
1998,B90,MatureFemale,0.521165192,Cooper,CooperCSI12,2.331157354
1999,B90,MatureFemale,1.095888657,Cooper,CooperCSI12,0.355795763
2000,B90,MatureFemale,3.638085242,Cooper,CooperCSI12,0.94729876
2001,B90,MatureFemale,9.84150498,Cooper,CooperCSI12,0.079124293
2002,B90,MatureFemale,0.430741667,Cooper,CooperCSI12,-1.275163856
2003,B90,MatureFemale,3.694444444,Cooper,CooperCSI12,0.951234357
2004,B90,MatureFemale,2.679713805,Cooper,CooperCSI12,0.543647934
2005,B90,MatureFemale,0.88,Cooper,CooperCSI12,0.081683414
2006,B90,MatureFemale,1.156239664,Cooper,CooperCSI12,0.559857976
2007,B90,MatureFemale,0.872124989,Cooper,CooperCSI12,-0.43700579
2008,B90,MatureFemale,1.681291844,Cooper,CooperCSI12,-1.56107487
2009,B90,MatureFemale,0.396825397,Cooper,CooperCSI12,-0.537652284
2010,B90,MatureFemale,1.455916306,Cooper,CooperCSI12,-0.122865327
2011,B90,MatureFemale,3.882154882,Cooper,CooperCSI12,-0.678040463
2012,B90,MatureFemale,0.633928571,Cooper,CooperCSI12,-1.50616177
2013,B90,MatureFemale,0.277777778,Cooper,CooperCSI12,-0.502552322
2014,B90,MatureFemale,0.470238095,Cooper,CooperCSI12,0.224467684
2015,B90,MatureFemale,1.010714286,Cooper,CooperCSI12,0.245151072
2016,B90,MatureFemale,3.988636364,Cooper,CooperCSI12,1.117238797
2017,B90,MatureFemale,2.867108587,Cooper,CooperCSI12,0.003450029
1988,B90,Total,12.50364337,Cooper,CooperCSI12,-0.875695346
1989,B90,Total,11.88511532,Cooper,CooperCSI12,-1.736732235
1990,B90,Total,7.79091461,Cooper,CooperCSI12,-0.515155257
1991,B90,Total,7.870023728,Cooper,CooperCSI12,0.158258837
1992,B90,Total,20.09015208,Cooper,CooperCSI12,-0.044358668
1993,B90,Total,8.715027624,Cooper,CooperCSI12,1.524214578
1994,B90,Total,15.40750389,Cooper,CooperCSI12,-1.709021771
1995,B90,Total,5.670893849,Cooper,CooperCSI12,0.656522869
1996,B90,Total,20.2825631,Cooper,CooperCSI12,1.150654236
1997,B90,Total,9.911642163,Cooper,CooperCSI12,0.539027383
1998,B90,Total,2.895548214,Cooper,CooperCSI12,2.331157354
1999,B90,Total,6.074371726,Cooper,CooperCSI12,0.355795763
2000,B90,Total,9.658995833,Cooper,CooperCSI12,0.94729876
2001,B90,Total,26.95724314,Cooper,CooperCSI12,0.079124293
2002,B90,Total,2.296105556,Cooper,CooperCSI12,-1.275163856
2003,B90,Total,6.138888889,Cooper,CooperCSI12,0.951234357
2004,B90,Total,19.75694444,Cooper,CooperCSI12,0.543647934
2005,B90,Total,13.94583333,Cooper,CooperCSI12,0.081683414
2006,B90,Total,15.09848485,Cooper,CooperCSI12,0.559857976
2007,B90,Total,9.592013889,Cooper,CooperCSI12,-0.43700579
2008,B90,Total,10.03125,Cooper,CooperCSI12,-1.56107487
2009,B90,Total,1.861111111,Cooper,CooperCSI12,-0.537652284
2010,B90,Total,3.602922078,Cooper,CooperCSI12,-0.122865327
2011,B90,Total,10.08766234,Cooper,CooperCSI12,-0.678040463
2012,B90,Total,3.997496684,Cooper,CooperCSI12,-1.50616177
2013,B90,Total,2.170138889,Cooper,CooperCSI12,-0.502552322
2014,B90,Total,1.6875,Cooper,CooperCSI12,0.224467684
2015,B90,Total,3.180952381,Cooper,CooperCSI12,0.245151072
2016,B90,Total,9.818181818,Cooper,CooperCSI12,1.117238797
2017,B90,Total,8.415719697,Cooper,CooperCSI12,0.003450029
1989,B90,Juvenile,5.321034207,Cooper,CooperCSI24,-1.663901485
1990,B90,Juvenile,3.280631088,Cooper,CooperCSI24,-1.440512195
1991,B90,Juvenile,3.035089485,Cooper,CooperCSI24,-0.237778165
1992,B90,Juvenile,3.192385103,Cooper,CooperCSI24,0.061982115
1993,B90,Juvenile,2.463647285,Cooper,CooperCSI24,0.91020652
1994,B90,Juvenile,4.659624046,Cooper,CooperCSI24,-0.187746473
1995,B90,Juvenile,1.754516024,Cooper,CooperCSI24,-0.706956147
1996,B90,Juvenile,5.427508825,Cooper,CooperCSI24,1.130193119
1997,B90,Juvenile,3.895550336,Cooper,CooperCSI24,1.055208047
1998,B90,Juvenile,0.635371066,Cooper,CooperCSI24,1.78349392
1999,B90,Juvenile,1.435715649,Cooper,CooperCSI24,1.663622795
2000,B90,Juvenile,0.651675003,Cooper,CooperCSI24,0.811203124
2001,B90,Juvenile,4.881045129,Cooper,CooperCSI24,0.634065847
2002,B90,Juvenile,0.327685458,Cooper,CooperCSI24,-0.775747287
2003,B90,Juvenile,0.375,Cooper,CooperCSI24,-0.243340852
2004,B90,Juvenile,4.130611935,Cooper,CooperCSI24,0.933427381
2005,B90,Juvenile,6.103115083,Cooper,CooperCSI24,0.383968096
2006,B90,Juvenile,7.45158836,Cooper,CooperCSI24,0.394115433
2007,B90,Juvenile,3.803229663,Cooper,CooperCSI24,0.062023302
2008,B90,Juvenile,3.488908281,Cooper,CooperCSI24,-1.278923167
2009,B90,Juvenile,0.285714286,Cooper,CooperCSI24,-1.341240224
2010,B90,Juvenile,0.368506494,Cooper,CooperCSI24,-0.427886521
2011,B90,Juvenile,1.071428571,Cooper,CooperCSI24,-0.517344886
2012,B90,Juvenile,1.339423075,Cooper,CooperCSI24,-1.393144566
2013,B90,Juvenile,1.09375,Cooper,CooperCSI24,-1.284165147
2014,B90,Juvenile,0.364583333,Cooper,CooperCSI24,-0.188444956
2015,B90,Juvenile,1.020833333,Cooper,CooperCSI24,0.286885664
2016,B90,Juvenile,1.056818182,Cooper,CooperCSI24,0.84619661
2017,B90,Juvenile,1.03125,Cooper,CooperCSI24,0.69069577
1989,B90,Subadult,3.679890384,Cooper,CooperCSI24,-1.663901485
1990,B90,Subadult,2.523694062,Cooper,CooperCSI24,-1.440512195
1991,B90,Subadult,3.181346248,Cooper,CooperCSI24,-0.237778165
1992,B90,Subadult,8.208187838,Cooper,CooperCSI24,0.061982115
1993,B90,Subadult,4.515128384,Cooper,CooperCSI24,0.91020652
1994,B90,Subadult,7.508564095,Cooper,CooperCSI24,-0.187746473
1995,B90,Subadult,2.508236219,Cooper,CooperCSI24,-0.706956147
1996,B90,Subadult,8.51979607,Cooper,CooperCSI24,1.130193119
1997,B90,Subadult,4.411453686,Cooper,CooperCSI24,1.055208047
1998,B90,Subadult,1.390833543,Cooper,CooperCSI24,1.78349392
1999,B90,Subadult,3.132581048,Cooper,CooperCSI24,1.663622795
2000,B90,Subadult,3.363623467,Cooper,CooperCSI24,0.811203124
2001,B90,Subadult,8.907989704,Cooper,CooperCSI24,0.634065847
2002,B90,Subadult,1.277158,Cooper,CooperCSI24,-0.775747287
2003,B90,Subadult,1.770833333,Cooper,CooperCSI24,-0.243340852
2004,B90,Subadult,11.38067721,Cooper,CooperCSI24,0.933427381
2005,B90,Subadult,6.407519917,Cooper,CooperCSI24,0.383968096
2006,B90,Subadult,5.684793803,Cooper,CooperCSI24,0.394115433
2007,B90,Subadult,4.346304345,Cooper,CooperCSI24,0.062023302
2008,B90,Subadult,3.927170979,Cooper,CooperCSI24,-1.278923167
2009,B90,Subadult,0.876984127,Cooper,CooperCSI24,-1.341240224
2010,B90,Subadult,1.364754708,Cooper,CooperCSI24,-0.427886521
2011,B90,Subadult,4.854737792,Cooper,CooperCSI24,-0.517344886
2012,B90,Subadult,1.839323613,Cooper,CooperCSI24,-1.393144566
2013,B90,Subadult,0.8125,Cooper,CooperCSI24,-1.284165147
2014,B90,Subadult,0.614583333,Cooper,CooperCSI24,-0.188444956
2015,B90,Subadult,0.650892857,Cooper,CooperCSI24,0.286885664
2016,B90,Subadult,2.227272727,Cooper,CooperCSI24,0.84619661
2017,B90,Subadult,2.645833333,Cooper,CooperCSI24,0.69069577
1989,B90,Adult,2.887446624,Cooper,CooperCSI24,-1.663901485
1990,B90,Adult,1.989685504,Cooper,CooperCSI24,-1.440512195
1991,B90,Adult,1.656443111,Cooper,CooperCSI24,-0.237778165
1992,B90,Adult,8.692348043,Cooper,CooperCSI24,0.061982115
1993,B90,Adult,1.739100039,Cooper,CooperCSI24,0.91020652
1994,B90,Adult,3.242070921,Cooper,CooperCSI24,-0.187746473
1995,B90,Adult,1.410730829,Cooper,CooperCSI24,-0.706956147
1996,B90,Adult,6.337436666,Cooper,CooperCSI24,1.130193119
1997,B90,Adult,1.606427524,Cooper,CooperCSI24,1.055208047
1998,B90,Adult,0.871695777,Cooper,CooperCSI24,1.78349392
1999,B90,Adult,1.508673914,Cooper,CooperCSI24,1.663622795
2000,B90,Adult,4.313552805,Cooper,CooperCSI24,0.811203124
2001,B90,Adult,13.17016945,Cooper,CooperCSI24,0.634065847
2002,B90,Adult,0.691417647,Cooper,CooperCSI24,-0.775747287
2003,B90,Adult,3.993055556,Cooper,CooperCSI24,-0.243340852
2004,B90,Adult,4.245655651,Cooper,CooperCSI24,0.933427381
2005,B90,Adult,1.435198408,Cooper,CooperCSI24,0.383968096
2006,B90,Adult,1.962102686,Cooper,CooperCSI24,0.394115433
2007,B90,Adult,1.442479688,Cooper,CooperCSI24,0.062023302
2008,B90,Adult,2.615170615,Cooper,CooperCSI24,-1.278923167
2009,B90,Adult,0.698412698,Cooper,CooperCSI24,-1.341240224
2010,B90,Adult,1.869660877,Cooper,CooperCSI24,-0.427886521
2011,B90,Adult,4.161495974,Cooper,CooperCSI24,-0.517344886
2012,B90,Adult,0.81875,Cooper,CooperCSI24,-1.393144566
2013,B90,Adult,0.263888889,Cooper,CooperCSI24,-1.284165147
2014,B90,Adult,0.708333333,Cooper,CooperCSI24,-0.188444956
2015,B90,Adult,1.49047619,Cooper,CooperCSI24,0.286885664
2016,B90,Adult,5.965909091,Cooper,CooperCSI24,0.84619661
2017,B90,Adult,3.634469698,Cooper,CooperCSI24,0.69069577
1989,B90,ImmatureFemale,5.390346296,Cooper,CooperCSI24,-1.663901485
1990,B90,ImmatureFemale,3.230790161,Cooper,CooperCSI24,-1.440512195
1991,B90,ImmatureFemale,3.415655995,Cooper,CooperCSI24,-0.237778165
1992,B90,ImmatureFemale,6.739848337,Cooper,CooperCSI24,0.061982115
1993,B90,ImmatureFemale,4.049144706,Cooper,CooperCSI24,0.91020652
1994,B90,ImmatureFemale,6.908767503,Cooper,CooperCSI24,-0.187746473
1995,B90,ImmatureFemale,2.288990198,Cooper,CooperCSI24,-0.706956147
1996,B90,ImmatureFemale,7.001557999,Cooper,CooperCSI24,1.130193119
1997,B90,ImmatureFemale,4.821132159,Cooper,CooperCSI24,1.055208047
1998,B90,ImmatureFemale,1.099375257,Cooper,CooperCSI24,1.78349392
1999,B90,ImmatureFemale,2.68714695,Cooper,CooperCSI24,1.663622795
2000,B90,ImmatureFemale,2.521130461,Cooper,CooperCSI24,0.811203124
2001,B90,ImmatureFemale,8.715683313,Cooper,CooperCSI24,0.634065847
2002,B90,ImmatureFemale,1.060842974,Cooper,CooperCSI24,-0.775747287
2003,B90,ImmatureFemale,1.541666667,Cooper,CooperCSI24,-0.243340852
2004,B90,ImmatureFemale,2.80916807,Cooper,CooperCSI24,0.933427381
2005,B90,ImmatureFemale,7.169404762,Cooper,CooperCSI24,0.383968096
2006,B90,ImmatureFemale,7.546071795,Cooper,CooperCSI24,0.394115433
2007,B90,ImmatureFemale,4.150455367,Cooper,CooperCSI24,0.062023302
2008,B90,ImmatureFemale,4.504485125,Cooper,CooperCSI24,-1.278923167
2009,B90,ImmatureFemale,0.694444444,Cooper,CooperCSI24,-1.341240224
2010,B90,ImmatureFemale,0.937301587,Cooper,CooperCSI24,-0.427886521
2011,B90,ImmatureFemale,2.717412217,Cooper,CooperCSI24,-0.517344886
2012,B90,ImmatureFemale,1.583279655,Cooper,CooperCSI24,-1.393144566
2013,B90,ImmatureFemale,1.236111111,Cooper,CooperCSI24,-1.284165147
2014,B90,ImmatureFemale,0.268849206,Cooper,CooperCSI24,-0.188444956
2015,B90,ImmatureFemale,0.966071429,Cooper,CooperCSI24,0.286885664
2016,B90,ImmatureFemale,1.75,Cooper,CooperCSI24,0.84619661
2017,B90,ImmatureFemale,1.722222222,Cooper,CooperCSI24,0.69069577
1989,B90,MatureFemale,2.677861817,Cooper,CooperCSI24,-1.663901485
1990,B90,MatureFemale,1.073221904,Cooper,CooperCSI24,-1.440512195
1991,B90,MatureFemale,1.190601734,Cooper,CooperCSI24,-0.237778165
1992,B90,MatureFemale,8.198996989,Cooper,CooperCSI24,0.061982115
1993,B90,MatureFemale,1.44632581,Cooper,CooperCSI24,0.91020652
1994,B90,MatureFemale,2.437795397,Cooper,CooperCSI24,-0.187746473
1995,B90,MatureFemale,1.003451475,Cooper,CooperCSI24,-0.706956147
1996,B90,MatureFemale,6.490793766,Cooper,CooperCSI24,1.130193119
1997,B90,MatureFemale,1.304990127,Cooper,CooperCSI24,1.055208047
1998,B90,MatureFemale,0.521165192,Cooper,CooperCSI24,1.78349392
1999,B90,MatureFemale,1.095888657,Cooper,CooperCSI24,1.663622795
2000,B90,MatureFemale,3.638085242,Cooper,CooperCSI24,0.811203124
2001,B90,MatureFemale,9.84150498,Cooper,CooperCSI24,0.634065847
2002,B90,MatureFemale,0.430741667,Cooper,CooperCSI24,-0.775747287
2003,B90,MatureFemale,3.694444444,Cooper,CooperCSI24,-0.243340852
2004,B90,MatureFemale,2.679713805,Cooper,CooperCSI24,0.933427381
2005,B90,MatureFemale,0.88,Cooper,CooperCSI24,0.383968096
2006,B90,MatureFemale,1.156239664,Cooper,CooperCSI24,0.394115433
2007,B90,MatureFemale,0.872124989,Cooper,CooperCSI24,0.062023302
2008,B90,MatureFemale,1.681291844,Cooper,CooperCSI24,-1.278923167
2009,B90,MatureFemale,0.396825397,Cooper,CooperCSI24,-1.341240224
2010,B90,MatureFemale,1.455916306,Cooper,CooperCSI24,-0.427886521
2011,B90,MatureFemale,3.882154882,Cooper,CooperCSI24,-0.517344886
2012,B90,MatureFemale,0.633928571,Cooper,CooperCSI24,-1.393144566
2013,B90,MatureFemale,0.277777778,Cooper,CooperCSI24,-1.284165147
2014,B90,MatureFemale,0.470238095,Cooper,CooperCSI24,-0.188444956
2015,B90,MatureFemale,1.010714286,Cooper,CooperCSI24,0.286885664
2016,B90,MatureFemale,3.988636364,Cooper,CooperCSI24,0.84619661
2017,B90,MatureFemale,2.867108587,Cooper,CooperCSI24,0.69069577
1989,B90,Total,11.88511532,Cooper,CooperCSI24,-1.663901485
1990,B90,Total,7.79091461,Cooper,CooperCSI24,-1.440512195
1991,B90,Total,7.870023728,Cooper,CooperCSI24,-0.237778165
1992,B90,Total,20.09015208,Cooper,CooperCSI24,0.061982115
1993,B90,Total,8.715027624,Cooper,CooperCSI24,0.91020652
1994,B90,Total,15.40750389,Cooper,CooperCSI24,-0.187746473
1995,B90,Total,5.670893849,Cooper,CooperCSI24,-0.706956147
1996,B90,Total,20.2825631,Cooper,CooperCSI24,1.130193119
1997,B90,Total,9.911642163,Cooper,CooperCSI24,1.055208047
1998,B90,Total,2.895548214,Cooper,CooperCSI24,1.78349392
1999,B90,Total,6.074371726,Cooper,CooperCSI24,1.663622795
2000,B90,Total,9.658995833,Cooper,CooperCSI24,0.811203124
2001,B90,Total,26.95724314,Cooper,CooperCSI24,0.634065847
2002,B90,Total,2.296105556,Cooper,CooperCSI24,-0.775747287
2003,B90,Total,6.138888889,Cooper,CooperCSI24,-0.243340852
2004,B90,Total,19.75694444,Cooper,CooperCSI24,0.933427381
2005,B90,Total,13.94583333,Cooper,CooperCSI24,0.383968096
2006,B90,Total,15.09848485,Cooper,CooperCSI24,0.394115433
2007,B90,Total,9.592013889,Cooper,CooperCSI24,0.062023302
2008,B90,Total,10.03125,Cooper,CooperCSI24,-1.278923167
2009,B90,Total,1.861111111,Cooper,CooperCSI24,-1.341240224
2010,B90,Total,3.602922078,Cooper,CooperCSI24,-0.427886521
2011,B90,Total,10.08766234,Cooper,CooperCSI24,-0.517344886
2012,B90,Total,3.997496684,Cooper,CooperCSI24,-1.393144566
2013,B90,Total,2.170138889,Cooper,CooperCSI24,-1.284165147
2014,B90,Total,1.6875,Cooper,CooperCSI24,-0.188444956
2015,B90,Total,3.180952381,Cooper,CooperCSI24,0.286885664
2016,B90,Total,9.818181818,Cooper,CooperCSI24,0.84619661
2017,B90,Total,8.415719697,Cooper,CooperCSI24,0.69069577
1980,T38,Juvenile,1.182077922,Survey,Spot,15.71524476
1981,T38,Juvenile,0.474078947,Survey,Spot,17.24333333
1982,T38,Juvenile,4.400641026,Survey,Spot,12.07371795
1983,T38,Juvenile,1.986825397,Survey,Spot,14.92380952
1984,T38,Juvenile,2.951919192,Survey,Spot,14.06333333
1985,T38,Juvenile,0.361538462,Survey,Spot,20.41025641
1986,T38,Juvenile,0.17047619,Survey,Spot,19.11333333
1987,T38,Juvenile,1.797435899,Survey,Spot,18.42058824
1988,T38,Juvenile,2.200370218,Survey,Spot,17.29880193
1989,T38,Juvenile,3.155416667,Survey,Spot,17.271875
1990,T38,Juvenile,1.179962014,Survey,Spot,16.84045584
1991,T38,Juvenile,0.9375,Survey,Spot,8.061742424
1992,T38,Juvenile,1.058639706,Survey,Spot,10.86819853
1993,T38,Juvenile,2.320436508,Survey,Spot,12.71825397
1994,T38,Juvenile,2.388888889,Survey,Spot,15.91170635
1995,T38,Juvenile,1.107058824,Survey,Spot,14.16150327
1996,T38,Juvenile,3.733974359,Survey,Spot,18.24465812
1997,T38,Juvenile,1.93394958,Survey,Spot,13.0010084
