ProjID,Coll,StationCode,StartTime,Lifestage,CPUE
T06,20097271,AR01,2009-03-10 00:01:00,Total,0
T06,20097272,AR24,2009-03-10 00:01:00,Total,0
T06,20097273,AR28,2009-03-10 00:01:00,Total,0
T06,20097274,AR13,2009-03-10 00:01:00,Total,0
T06,20097275,AR11,2009-03-10 00:01:00,Total,0
T06,20097276,AR27,2009-03-10 00:01:00,Total,1
T06,20097277,AR04,2009-03-10 00:01:00,Total,0
T06,20097278,CH31,2009-03-11 00:01:00,Total,0
T06,20097279,CH30,2009-03-11 00:01:00,Total,0
T06,20097281,CH29,2009-03-11 00:01:00,Total,0
T06,20097282,CH20,2009-03-11 00:01:00,Total,0
T06,20097283,CH18,2009-03-11 00:01:00,Total,0
T06,20097284,CH37,2009-03-11 00:01:00,Total,0
T06,20097285,CH36,2009-03-11 00:01:00,Total,0
T06,20097286,CH03,2009-03-11 00:01:00,Total,0
T06,20097287,CH05,2009-03-11 00:01:00,Total,0
T06,20097289,CH555,2009-03-11 00:01:00,Total,0
T06,20097316,LW26,2009-03-24 00:01:00,Total,0
T06,20097317,LW30,2009-03-24 00:01:00,Total,0
T06,20097318,LW28,2009-03-24 00:01:00,Total,0
T06,20097319,LW06,2009-03-24 00:01:00,Total,0
T06,20097320,LW08,2009-03-24 00:01:00,Total,0
T06,20097321,CH109,2009-03-24 00:01:00,Total,0
T06,20097322,LW15,2009-03-24 00:01:00,Total,0
T06,20097323,LW16,2009-03-24 00:01:00,Total,0
T06,20097324,LW23,2009-03-24 00:01:00,Total,0
T06,20097325,LW25,2009-03-24 00:01:00,Total,0
T06,20097326,LW19,2009-03-24 00:01:00,Total,0
T06,20097380,AR10,2009-04-08 00:01:00,Total,0
T06,20097381,AR22,2009-04-08 00:01:00,Total,0
T06,20097382,AR19,2009-04-08 00:01:00,Total,0
T06,20097383,AR27,2009-04-08 00:01:00,Total,2
T06,20097384,AR04,2009-04-08 00:01:00,Total,0
T06,20097385,AR23,2009-04-08 00:01:00,Total,0
T06,20097386,AR28,2009-04-08 00:01:00,Total,1
T06,20097387,AR14,2009-04-08 00:01:00,Total,0
T06,20097388,AR31,2009-04-08 00:01:00,Total,0
T06,20097389,AR05,2009-04-08 00:01:00,Total,1
T06,20097390,AR11,2009-04-08 00:01:00,Total,0
T06,20097457,LW30,2009-04-23 00:01:00,Total,0
T06,20097458,LW29,2009-04-23 00:01:00,Total,0
T06,20097459,LW07,2009-04-23 00:01:00,Total,0
T06,20097460,CH132,2009-04-23 00:01:00,Total,0
T06,20097461,LW10,2009-04-23 00:01:00,Total,0
T06,20097462,LW17,2009-04-23 00:01:00,Total,1
T06,20097463,LW79,2009-04-10 00:01:00,Total,1
T06,20097464,LW15,2009-04-23 00:01:00,Total,0
T06,20097465,LW28,2009-04-23 00:01:00,Total,0
T06,20097466,LW47,2009-04-23 00:01:00,Total,0
T06,20097490,CH31,2009-04-28 00:01:00,Total,0
T06,20097491,CH03,2009-04-28 00:01:00,Total,0
T06,20097492,CH19,2009-04-28 00:01:00,Total,0
T06,20097493,CH37,2009-04-28 00:01:00,Total,0
T06,20097494,CH36,2009-04-28 00:01:00,Total,0
T06,20097495,CH05,2009-04-28 00:01:00,Total,0
T06,20097496,CH16,2009-04-28 00:01:00,Total,0
T06,20097525,AR22,2009-05-07 00:01:00,Total,0
T06,20097526,AR19,2009-05-07 00:01:00,Total,0
T06,20097527,AR17,2009-05-07 00:01:00,Total,0
T06,20097528,AR29,2009-05-07 00:01:00,Total,0
T06,20097529,AR11,2009-05-07 00:01:00,Total,1
T06,20097530,AR03,2009-05-07 00:01:00,Total,2
T06,20097531,AR01,2009-05-07 00:01:00,Total,0
T06,20097532,AR23,2009-05-07 00:01:00,Total,1
T06,20097533,AR28,2009-05-07 00:01:00,Total,3
T06,20097534,AR14,2009-05-07 00:01:00,Total,0
T06,20097535,AR12,2009-05-07 00:01:00,Total,0
T06,20097536,AR32,2009-05-07 00:01:00,Total,0
T06,20097537,CH599,2009-05-07 00:01:00,Total,1
T06,20097558,CH30,2009-05-14 00:01:00,Total,1
T06,20097559,CH31,2009-05-14 00:01:00,Total,0
T06,20097560,CH29,2009-05-14 00:01:00,Total,0
T06,20097561,CH18,2009-05-14 00:01:00,Total,1
T06,20097562,CH36,2009-05-14 00:01:00,Total,0
T06,20097563,CH01,2009-05-14 00:01:00,Total,0
T06,20097564,CH03,2009-05-14 00:01:00,Total,0
T06,20097565,CH05,2009-05-14 00:01:00,Total,0
T06,20097566,CH15,2009-05-14 00:01:00,Total,4
T06,20097585,LW26,2009-05-22 00:01:00,Total,0
T06,20097586,LW28,2009-05-22 00:01:00,Total,0
T06,20097587,LW23,2009-05-22 00:01:00,Total,1
T06,20097588,LW07,2009-05-22 00:01:00,Total,0
T06,20097589,LW09,2009-05-22 00:01:00,Total,0
T06,20097590,LW19,2009-05-22 00:01:00,Total,0
T06,20097591,LW21,2009-05-22 00:01:00,Total,2
T06,20097592,LW15,2009-05-22 00:01:00,Total,2
T06,20097593,LW30,2009-05-22 00:01:00,Total,1
T06,20097594,CH60,2009-05-22 00:01:00,Total,0
T06,20097595,LW47,2009-05-22 00:01:00,Total,1
T06,20097596,CH8,2009-05-22 00:01:00,Total,0
T06,20097653,AR10,2009-06-08 00:01:00,Total,0
T06,20097654,AR20,2009-06-08 00:01:00,Total,1
T06,20097655,AR17,2009-06-08 00:01:00,Total,0
T06,20097656,AR29,2009-06-08 00:01:00,Total,1
T06,20097657,AR32,2009-06-08 00:01:00,Total,2
T06,20097658,AR03,2009-06-08 00:01:00,Total,0
T06,20097659,AR01,2009-06-08 00:01:00,Total,1
T06,20097660,CH464,2009-06-08 00:01:00,Total,1
T06,20097661,AR28,2009-06-08 00:01:00,Total,0
T06,20097662,AR14,2009-06-07 00:01:00,Total,0
T06,20097663,AR12,2009-06-08 00:01:00,Total,0
T06,20097664,AR11,2009-06-08 00:01:00,Total,2
T06,20097665,AR05,2009-06-08 00:01:00,Total,1
T06,20097709,CH30,2009-06-22 00:01:00,Total,1
T06,20097710,CH31,2009-06-22 00:01:00,Total,7
T06,20097711,CH05,2009-06-22 00:01:00,Total,0
T06,20097712,CH29,2009-06-22 00:01:00,Total,2
T06,20097713,CH21,2009-06-22 00:01:00,Total,10
T06,20097714,CH01,2009-06-22 00:01:00,Total,1
T06,20097715,CH37,2009-06-22 00:01:00,Total,0
T06,20097716,CH03,2009-06-22 00:01:00,Total,0
T06,20097717,CH11,2009-06-22 00:01:00,Total,0
T06,20097718,LW26,2009-06-23 00:01:00,Total,1
T06,20097719,LW28,2009-06-23 00:01:00,Total,0
T06,20097720,LW15,2009-06-23 00:01:00,Total,1
T06,20097721,LW06,2009-06-23 00:01:00,Total,2
T06,20097722,LW09,2009-06-23 00:01:00,Total,4
T06,20097723,CH132,2009-06-23 00:01:00,Total,9
T06,20097724,LW30,2009-06-23 00:01:00,Total,1
T06,20097725,CH233,2009-06-23 00:01:00,Total,0
T06,20097726,CH60,2009-06-23 00:01:00,Total,4
T06,20097727,LW23,2009-06-23 00:01:00,Total,1
T06,20097728,LW48,2009-06-23 00:01:00,Total,10
T06,20097729,LW21,2009-06-23 00:01:00,Total,3
T06,20097730,LW19,2009-06-23 00:01:00,Total,4
T06,20097778,AR10,2009-07-07 00:01:00,Total,0
T06,20097779,AR22,2009-07-07 00:01:00,Total,0
T06,20097780,AR20,2009-07-07 00:01:00,Total,1
T06,20097781,AR29,2009-07-07 00:01:00,Total,7
T06,20097782,AR32,2009-07-07 00:01:00,Total,4
T06,20097783,AR03,2009-07-07 00:01:00,Total,5
T06,20097784,AR01,2009-07-07 00:01:00,Total,0
T06,20097785,AR23,2009-07-07 00:01:00,Total,2
T06,20097786,CH464,2009-07-07 00:01:00,Total,0
T06,20097787,AR14,2009-07-07 00:01:00,Total,3
T06,20097788,AR11,2009-07-07 00:01:00,Total,1
T06,20097789,AR04,2009-07-07 00:01:00,Total,1
T06,20097790,AR05,2009-07-07 00:01:00,Total,4
T06,20097791,CH30,2009-07-08 00:01:00,Total,0
T06,20097792,CH29,2009-07-08 00:01:00,Total,0
T06,20097793,CH31,2009-07-08 00:01:00,Total,10
T06,20097794,CH20,2009-07-08 00:01:00,Total,2
T06,20097795,CH16,2009-07-08 00:01:00,Total,3
T06,20097796,CH01,2009-07-08 00:01:00,Total,0
T06,20097797,CH36,2009-07-08 00:01:00,Total,1
T06,20097798,CH03,2009-07-08 00:01:00,Total,0
T06,20097799,CH12,2009-07-08 00:01:00,Total,0
T06,20097800,CH14,2009-07-08 00:01:00,Total,0
T06,20097848,LW62,2009-07-21 00:01:00,Total,0
T06,20097849,LW29,2009-07-21 00:01:00,Total,1
T06,20097850,LW06,2009-07-21 00:01:00,Total,1
T06,20097851,LW08,2009-07-21 00:01:00,Total,4
T06,20097852,LW10,2009-07-21 00:01:00,Total,5
T06,20097853,LW20,2009-07-21 00:01:00,Total,0
T06,20097854,CH81,2009-07-21 00:01:00,Total,1
T06,20097855,LW15,2009-07-21 00:01:00,Total,0
T06,20097856,LW25,2009-07-21 00:01:00,Total,3
T06,20097857,LW48,2009-07-21 00:01:00,Total,0
T06,20097858,LW17,2009-07-21 00:01:00,Total,5
T06,20097921,AR10,2009-08-04 00:01:00,Total,0
T06,20097922,AR22,2009-08-04 00:01:00,Total,1
T06,20097923,AR20,2009-08-04 00:01:00,Total,3
T06,20097924,AR27,2009-08-04 00:01:00,Total,2
T06,20097925,AR03,2009-08-04 00:01:00,Total,0
T06,20097926,AR23,2009-08-04 00:01:00,Total,1
T06,20097927,AR12,2009-08-04 00:01:00,Total,0
T06,20097928,AR31,2009-08-04 00:01:00,Total,4
T06,20097929,AR05,2009-08-04 00:01:00,Total,1
T06,20097930,AR04,2009-08-04 00:01:00,Total,0
T06,20097938,CH30,2009-08-05 00:01:00,Total,0
T06,20097939,CH29,2009-08-05 00:01:00,Total,0
T06,20097940,CH19,2009-08-05 00:01:00,Total,0
T06,20097941,CH18,2009-08-05 00:01:00,Total,0
T06,20097942,CH02,2009-08-05 00:01:00,Total,2
T06,20097943,CH37,2009-08-05 00:01:00,Total,0
T06,20097944,CH36,2009-08-05 00:01:00,Total,2
T06,20097982,CH233,2009-08-19 00:01:00,Total,0
T06,20097983,LW28,2009-08-19 00:01:00,Total,0
T06,20097984,LW26,2009-08-19 00:01:00,Total,1
T06,20097985,LW29,2009-08-19 00:01:00,Total,0
T06,20097986,LW07,2009-08-19 00:01:00,Total,6
T06,20097987,LW09,2009-08-19 00:01:00,Total,0
T06,20097988,LW79,2009-08-19 00:01:00,Total,0
T06,20097989,LW62,2009-08-19 00:01:00,Total,0
T06,20097990,LW25,2009-08-19 00:01:00,Total,1
T06,20097991,LW47,2009-08-19 00:01:00,Total,2
T06,20097992,LW18,2009-08-19 00:01:00,Total,0
T06,20098036,AR22,2009-09-03 00:01:00,Total,2
T06,20098037,AR19,2009-09-03 00:01:00,Total,0
T06,20098038,AR17,2009-09-03 00:01:00,Total,0
T06,20098039,AR14,2009-09-03 00:01:00,Total,0
T06,20098040,AR29,2009-09-03 00:01:00,Total,0
T06,20098041,AR32,2009-09-03 00:01:00,Total,0
T06,20098042,AR26,2009-09-03 00:01:00,Total,0
T06,20098043,AR03,2009-09-03 00:01:00,Total,2
T06,20098044,AR01,2009-09-03 00:01:00,Total,2
T06,20098045,AR28,2009-09-03 00:01:00,Total,1
T06,20098046,AR23,2009-09-03 00:01:00,Total,0
T06,20098047,AR12,2009-09-03 00:01:00,Total,1
T06,20098048,CH463,2009-09-03 00:01:00,Total,1
T06,20098049,CH599,2009-09-03 00:01:00,Total,0
T06,20098050,CH30,2009-09-04 00:01:00,Total,0
T06,20098051,CH31,2009-09-04 00:01:00,Total,2
T06,20098052,CH29,2009-09-04 00:01:00,Total,0
T06,20098053,CH20,2009-09-04 00:01:00,Total,0
T06,20098054,CH14,2009-09-04 00:01:00,Total,0
T06,20098055,CH37,2009-09-04 00:01:00,Total,0
T06,20098056,CH36,2009-09-04 00:01:00,Total,0
T06,20098057,CH03,2009-09-04 00:01:00,Total,0
T06,20098058,CH11,2009-09-04 00:01:00,Total,0
T06,20098059,CH16,2009-09-04 00:01:00,Total,0
T06,20098096,LW28,2009-09-17 00:01:00,Total,0
T06,20098097,LW23,2009-09-17 00:01:00,Total,0
T06,20098098,LW07,2009-09-17 00:01:00,Total,1
T06,20098099,LW08,2009-09-17 00:01:00,Total,0
T06,20098100,LW10,2009-09-17 00:01:00,Total,2
T06,20098101,LW22,2009-09-17 00:01:00,Total,1
T06,20098102,LW79,2009-09-17 00:01:00,Total,1
T06,20098103,CH461,2009-09-17 00:01:00,Total,0
T06,20098104,LW25,2009-09-17 00:01:00,Total,0
T06,20098105,LW47,2009-09-17 00:01:00,Total,2
T06,20098106,LW20,2009-09-17 00:01:00,Total,0
T06,20098168,AR10,2009-10-02 00:01:00,Total,0
T06,20098169,AR22,2009-10-02 00:01:00,Total,1
T06,20098170,AR20,2009-10-02 00:01:00,Total,0
T06,20098171,AR13,2009-10-02 00:01:00,Total,0
T06,20098172,AR32,2009-10-02 00:01:00,Total,4
T06,20098173,AR05,2009-10-02 00:01:00,Total,0
T06,20098174,AR03,2009-10-02 00:01:00,Total,1
T06,20098176,AR23,2009-10-02 00:01:00,Total,2
T06,20098177,AR28,2009-10-02 00:01:00,Total,0
T06,20098178,AR29,2009-10-02 00:01:00,Total,4
T06,20098179,AR27,2009-10-02 00:01:00,Total,0
T06,20098180,AR04,2009-10-02 00:01:00,Total,0
T06,20098181,CH30,2009-10-05 00:01:00,Total,0
T06,20098182,CH31,2009-10-05 00:01:00,Total,2
T06,20098183,CH33,2009-10-05 00:01:00,Total,2
T06,20098184,CH29,2009-10-05 00:01:00,Total,0
T06,20098185,CH15,2009-10-05 00:01:00,Total,0
T06,20098186,CH37,2009-10-05 00:01:00,Total,0
T06,20098187,CH36,2009-10-05 00:01:00,Total,0
T06,20098188,CH05,2009-10-05 00:01:00,Total,0
T06,20098189,CH17,2009-10-05 00:01:00,Total,0
T06,20098190,CH18,2009-10-05 00:01:00,Total,0
T06,20098237,LW30,2009-10-16 00:01:00,Total,0
T06,20098238,LW26,2009-10-16 00:01:00,Total,0
T06,20098239,LW28,2009-10-16 00:01:00,Total,0
T06,20098240,LW07,2009-10-16 00:01:00,Total,5
T06,20098241,LW09,2009-10-16 00:01:00,Total,1
T06,20098243,LW62,2009-10-16 00:01:00,Total,0
T06,20098244,LW15,2009-10-16 00:01:00,Total,1
T06,20098245,LW29,2009-10-16 00:01:00,Total,0
T06,20098332,AR10,2009-11-03 00:01:00,Total,1
T06,20098333,AR20,2009-11-03 00:01:00,Total,0
T06,20098334,CH105,2009-11-03 00:01:00,Total,0
T06,20098335,AR19,2009-11-03 00:01:00,Total,0
T06,20098336,AR17,2009-11-03 00:01:00,Total,0
T06,20098337,AR02,2009-11-03 00:01:00,Total,0
T06,20098338,AR04,2009-11-03 00:01:00,Total,0
T06,20098339,AR01,2009-11-03 00:01:00,Total,0
T06,20098340,CH464,2009-11-03 00:01:00,Total,0
T06,20098341,CH464,2009-11-03 00:01:00,Total,0
T06,20098342,AR14,2009-11-03 00:01:00,Total,0
T06,20098343,AR12,2009-11-03 00:01:00,Total,2
T06,20098344,AR30,2009-11-03 00:01:00,Total,2
T06,20098345,AR32,2009-11-03 00:01:00,Total,0
T06,20098346,AR05,2009-11-03 00:01:00,Total,1
T06,20098348,CH30,2009-11-04 00:01:00,Total,1
T06,20098349,CH39,2009-11-04 00:01:00,Total,0
T06,20098350,CH11,2009-11-04 00:01:00,Total,1
T06,20098351,CH20,2009-11-04 00:01:00,Total,0
T06,20098352,CH18,2009-11-04 00:01:00,Total,0
T06,20098353,CH01,2009-11-04 00:01:00,Total,1
T06,20098354,CH37,2009-11-04 00:01:00,Total,0
T06,20098355,CH36,2009-11-04 00:01:00,Total,1
T06,20098356,CH05,2009-11-04 00:01:00,Total,0
T06,20098357,CH14,2009-11-04 00:01:00,Total,1
T06,20098358,CH16,2009-11-04 00:01:00,Total,0
T06,20098408,LW30,2009-11-16 00:01:00,Total,1
T06,20098412,LW25,2009-11-16 00:01:00,Total,0
T06,20098414,LW62,2009-11-16 00:01:00,Total,0
T06,20098415,LW28,2009-11-16 00:01:00,Total,0
T06,20098416,LW23,2009-11-16 00:01:00,Total,0
T06,20098417,LW48,2009-11-16 00:01:00,Total,0
T06,20098472,AR10,2009-12-03 00:01:00,Total,0
T06,20098473,AR20,2009-12-03 00:01:00,Total,0
T06,20098474,AR19,2009-12-03 00:01:00,Total,0
T06,20098475,AR18,2009-12-03 00:01:00,Total,0
T06,20098476,AR29,2009-12-03 00:01:00,Total,0
T06,20098477,CH505,2009-12-03 00:01:00,Total,0
T06,20098478,AR03,2009-12-03 00:01:00,Total,0
T06,20098479,AR23,2009-12-03 00:01:00,Total,0
T06,20098480,CH464,2009-12-03 00:01:00,Total,0
T06,20098481,AR14,2009-12-03 00:01:00,Total,0
T06,20098482,AR12,2009-12-03 00:01:00,Total,0
T06,20098483,AR11,2009-12-03 00:01:00,Total,0
T06,20098484,AR32,2009-12-03 00:01:00,Total,0
T06,20098485,AR05,2009-12-03 00:01:00,Total,1
T06,20098498,CH31,2009-12-07 00:01:00,Total,1
T06,20098499,CH33,2009-12-07 00:01:00,Total,0
T06,20098500,CH35,2009-12-07 00:01:00,Total,0
T06,20098501,CH19,2009-12-07 00:01:00,Total,0
T06,20098502,CH18,2009-12-07 00:01:00,Total,0
T06,20098503,CH37,2009-12-07 00:01:00,Total,0
T06,20098504,CH120,2009-12-07 00:01:00,Total,0
T06,20098505,CH02,2009-12-07 00:01:00,Total,0
T06,20098506,CH05,2009-12-07 00:01:00,Total,0
T06,20098507,CH11,2009-12-07 00:01:00,Total,0
T06,20098508,CH16,2009-12-07 00:01:00,Total,0
T06,20098515,LW28,2009-12-15 00:01:00,Total,0
T06,20098516,LW30,2009-12-15 00:01:00,Total,0
T06,20098517,LW15,2009-12-15 00:01:00,Total,0
T06,20098518,LW07,2009-12-15 00:01:00,Total,0
T06,20098519,LW09,2009-12-15 00:01:00,Total,0
T06,20098520,LW21,2009-12-15 00:01:00,Total,1
T06,20098521,CH81,2009-12-07 00:01:00,Total,0
T06,20098522,LW26,2009-12-15 00:01:00,Total,0
T06,20098523,LW23,2009-12-15 00:01:00,Total,0
T06,20098524,CH60,2009-12-15 00:01:00,Total,0
T06,20098525,LW19,2009-12-15 00:01:00,Total,1
T06,20098526,LW21,2009-12-15 00:01:00,Total,0
T06,20107115,LW26,2010-01-28 00:01:00,Total,0
T06,20107119,LW79,2010-01-28 00:01:00,Total,0
T06,20107122,LW25,2010-01-28 00:01:00,Total,0
T06,20107123,LW48,2010-01-28 00:01:00,Total,0
T06,20107124,LW19,2010-01-28 00:01:00,Total,0
T06,20107144,AR09,2010-02-03 00:01:00,Total,0
T06,20107145,AR20,2010-02-03 00:01:00,Total,0
T06,20107146,AR19,2010-02-03 00:01:00,Total,0
T06,20107147,AR18,2010-02-03 00:01:00,Total,0
T06,20107148,AR30,2010-02-03 00:01:00,Total,0
T06,20107149,AR04,2010-02-03 00:01:00,Total,0
T06,20107150,AR03,2010-02-03 00:01:00,Total,0
T06,20107152,AR24,2010-02-03 00:01:00,Total,0
T06,20107153,AR28,2010-02-03 00:01:00,Total,0
T06,20107154,AR14,2010-02-03 00:01:00,Total,0
T06,20107156,AR32,2010-02-03 00:01:00,Total,0
T06,20107157,AR05,2010-02-03 00:01:00,Total,0
T06,20107225,LW47,2010-02-19 00:01:00,Total,0
T06,20107251,AR11,2010-03-03 00:01:00,Total,0
T06,20107252,AR27,2010-03-03 00:01:00,Total,0
T06,20107258,AR32,2010-03-03 00:01:00,Total,0
T06,20107274,CH35,2010-03-05 00:01:00,Total,0
T06,20107275,CH19,2010-03-05 00:01:00,Total,0
T06,20107276,CH16,2010-03-05 00:01:00,Total,0
T06,20107278,CH37,2010-03-05 00:01:00,Total,0
T06,20107279,CH36,2010-03-05 00:01:00,Total,0
T06,20107280,CH05,2010-03-05 00:01:00,Total,0
T06,20107281,CH11,2010-03-05 00:01:00,Total,0
T06,20107295,LW29,2010-03-15 00:01:00,Total,0
T06,20107296,LW15,2010-03-15 00:01:00,Total,0
T06,20107297,LW07,2010-03-15 00:01:00,Total,0
T06,20107298,LW08,2010-03-15 00:01:00,Total,0
T06,20107299,LW10,2010-03-15 00:01:00,Total,0
T06,20107300,LW79,2010-03-15 00:01:00,Total,0
T06,20107301,LW62,2010-03-15 00:01:00,Total,0
T06,20107302,LW16,2010-03-15 00:01:00,Total,0
T06,20107303,CH461,2010-03-15 00:01:00,Total,0
T06,20107304,LW25,2010-03-15 00:01:00,Total,0
T06,20107305,CH109,2010-03-15 00:01:00,Total,0
T06,20107306,LW18,2010-03-15 00:01:00,Total,0
T06,20107411,AR10,2010-04-12 00:01:00,Total,0
T06,20107412,AR20,2010-04-12 00:01:00,Total,0
T06,20107413,AR17,2010-04-12 00:01:00,Total,0
T06,20107414,AR05,2010-04-12 00:01:00,Total,0
T06,20107415,AR03,2010-04-12 00:01:00,Total,0
T06,20107416,AR22,2010-04-12 00:01:00,Total,0
T06,20107417,AR24,2010-04-12 00:01:00,Total,0
T06,20107418,AR28,2010-04-12 00:01:00,Total,0
T06,20107419,AR14,2010-04-12 00:01:00,Total,0
T06,20107420,AR12,2010-04-12 00:01:00,Total,0
T06,20107421,AR27,2010-04-12 00:01:00,Total,0
T06,20107422,AR04,2010-04-12 00:01:00,Total,0
T06,20107423,LW62,2010-04-13 00:01:00,Total,0
T06,20107424,LW30,2010-04-13 00:01:00,Total,0
T06,20107425,LW16,2010-04-13 00:01:00,Total,0
T06,20107426,LW07,2010-04-13 00:01:00,Total,0
T06,20107427,LW09,2010-04-13 00:01:00,Total,0
T06,20107428,LW21,2010-04-13 00:01:00,Total,0
T06,20107429,LW79,2010-04-13 00:01:00,Total,0
T06,20107430,LW28,2010-04-13 00:01:00,Total,0
T06,20107431,LW26,2010-04-13 00:01:00,Total,0
T06,20107432,CH461,2010-04-13 00:01:00,Total,0
T06,20107433,LW19,2010-04-13 00:01:00,Total,0
T06,20107522,CH33,2010-04-30 00:01:00,Total,0
T06,20107523,CH31,2010-04-30 00:01:00,Total,0
T06,20107524,CH29,2010-04-30 00:01:00,Total,0
T06,20107525,CH19,2010-04-30 00:01:00,Total,0
T06,20107526,CH17,2010-04-30 00:01:00,Total,0
T06,20107527,CH36,2010-04-30 00:01:00,Total,0
T06,20107528,CH33,2010-04-30 00:01:00,Total,0
T06,20107529,CH02,2010-04-30 00:01:00,Total,0
T06,20107530,CH05,2010-04-30 00:01:00,Total,0
T06,20107531,CH14,2010-04-30 00:01:00,Total,1
T06,20107558,AR22,2010-05-12 00:01:00,Total,0
T06,20107559,AR19,2010-05-12 00:01:00,Total,0
T06,20107560,AR17,2010-05-12 00:01:00,Total,0
T06,20107561,AR29,2010-05-12 00:01:00,Total,0
T06,20107562,CH463,2010-05-12 00:01:00,Total,2
T06,20107563,AR26,2010-05-12 00:01:00,Total,6
T06,20107564,AR03,2010-05-12 00:01:00,Total,2
T06,20107565,AR01,2010-05-12 00:01:00,Total,0
T06,20107566,AR23,2010-05-12 00:01:00,Total,1
T06,20107567,AR28,2010-05-12 00:01:00,Total,0
T06,20107568,AR14,2010-05-12 00:01:00,Total,0
T06,20107569,AR12,2010-05-12 00:01:00,Total,1
T06,20107570,AR32,2010-05-12 00:01:00,Total,0
T06,20107571,CH599,2010-05-12 00:01:00,Total,1
T06,20107572,LW26,2010-05-13 00:01:00,Total,1
T06,20107573,LW28,2010-05-13 00:01:00,Total,3
T06,20107574,LW06,2010-05-13 00:01:00,Total,0
T06,20107575,LW08,2010-05-13 00:01:00,Total,0
T06,20107576,LW10,2010-05-13 00:01:00,Total,0
T06,20107577,LW79,2010-05-13 00:01:00,Total,0
T06,20107578,LW15,2010-05-13 00:01:00,Total,1
T06,20107579,LW47,2010-05-13 00:01:00,Total,2
T06,20107580,LW23,2010-05-13 00:01:00,Total,0
T06,20107581,LW19,2010-05-13 00:01:00,Total,0
T06,20107589,CH30,2010-05-17 00:01:00,Total,1
T06,20107590,CH31,2010-05-17 00:01:00,Total,4
T06,20107591,CH29,2010-05-17 00:01:00,Total,0
T06,20107592,CH11,2010-05-17 00:01:00,Total,1
T06,20107593,CH17,2010-05-17 00:01:00,Total,0
T06,20107594,CH03,2010-05-17 00:01:00,Total,0
T06,20107595,CH01,2010-05-17 00:01:00,Total,0
T06,20107596,CH36,2010-05-17 00:01:00,Total,0
T06,20107597,CH05,2010-05-17 00:01:00,Total,0
T06,20107598,CH14,2010-05-17 00:01:00,Total,0
T06,20107668,CH30,2010-06-10 00:01:00,Total,0
T06,20107669,CH31,2010-06-10 00:01:00,Total,0
T06,20107670,CH29,2010-06-10 00:01:00,Total,3
T06,20107671,CH14,2010-06-10 00:01:00,Total,0
T06,20107672,CH02,2010-06-10 00:01:00,Total,0
T06,20107673,CH37,2010-06-10 00:01:00,Total,0
T06,20107674,CH36,2010-06-10 00:01:00,Total,0
T06,20107675,CH16,2010-06-10 00:01:00,Total,1
T06,20107677,AR22,2010-06-11 00:01:00,Total,2
T06,20107678,CH466,2010-06-11 00:01:00,Total,1
T06,20107679,AR20,2010-06-11 00:01:00,Total,2
T06,20107680,AR17,2010-06-11 00:01:00,Total,0
T06,20107681,AR31,2010-06-11 00:01:00,Total,0
T06,20107682,AR05,2010-06-11 00:01:00,Total,3
T06,20107683,AR10,2010-06-11 00:01:00,Total,3
T06,20107684,AR23,2010-06-11 00:01:00,Total,1
T06,20107685,AR28,2010-06-11 00:01:00,Total,4
T06,20107686,AR14,2010-06-11 00:01:00,Total,1
T06,20107687,AR12,2010-06-11 00:01:00,Total,0
T06,20107688,AR04,2010-06-11 00:01:00,Total,0
T06,20107689,AR03,2010-06-11 00:01:00,Total,7
T06,20107733,LW30,2010-06-24 00:01:00,Total,9
T06,20107734,LW28,2010-06-24 00:01:00,Total,6
T06,20107735,LW08,2010-06-24 00:01:00,Total,2
T06,20107736,LW22,2010-06-24 00:01:00,Total,4
T06,20107737,LW62,2010-06-24 00:01:00,Total,4
T06,20107739,LW29,2010-06-24 00:01:00,Total,9
T06,20107740,LW25,2010-06-24 00:01:00,Total,2
T06,20107741,LW18,2010-06-24 00:01:00,Total,4
T06,20107791,AR09,2010-07-12 00:01:00,Total,1
T06,20107792,AR20,2010-07-12 00:01:00,Total,1
T06,20107793,AR19,2010-07-12 00:01:00,Total,0
T06,20107794,AR29,2010-07-12 00:01:00,Total,0
T06,20107795,AR04,2010-07-12 00:01:00,Total,2
T06,20107796,AR03,2010-07-12 00:01:00,Total,7
T06,20107797,AR01,2010-07-12 00:01:00,Total,1
T06,20107798,AR23,2010-07-12 00:01:00,Total,3
T06,20107799,AR28,2010-07-12 00:01:00,Total,4
T06,20107800,AR13,2010-07-12 00:01:00,Total,0
T06,20107801,AR11,2010-07-12 00:01:00,Total,2
T06,20107802,AR05,2010-07-12 00:01:00,Total,1
T06,20107827,CH30,2010-07-15 00:01:00,Total,0
T06,20107828,CH31,2010-07-15 00:01:00,Total,3
T06,20107829,CH29,2010-07-15 00:01:00,Total,3
T06,20107830,CH20,2010-07-15 00:01:00,Total,5
T06,20107831,CH18,2010-07-15 00:01:00,Total,3
T06,20107832,CH555,2010-07-15 00:01:00,Total,9
T06,20107833,CH120,2010-07-15 00:01:00,Total,2
T06,20107834,CH36,2010-07-15 00:01:00,Total,2
T06,20107835,CH02,2010-07-15 00:01:00,Total,3
T06,20107836,CH05,2010-07-15 00:01:00,Total,14
T06,20107837,CH12,2010-07-15 00:01:00,Total,4
T06,20107838,CH16,2010-07-15 00:01:00,Total,10
